@relation test

@attribute RAIN numeric
@attribute T.MAX numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric
@attribute WIND numeric

@data
-0.467758,0.000171,-0.000343,0.000603,8.17
-0.467758,0.000171,-0.000343,0.000603,6.54
-0.467758,0.000171,-0.000343,0.000603,5.66
-0.467758,0.000171,-0.000343,0.000603,2.62
-0.467758,0.000171,-0.000343,0.000603,0.83
-0.467758,0.000171,-0.000343,0.000603,4.54
-0.467758,0.000171,-0.000343,0.000603,4.79
-0.418133,0.000171,-0.000343,0.000603,8.58
-0.170008,0.000171,-0.000343,0.000603,16.54
-0.29407,0.000171,-0.000343,0.000603,10.41
0.028493,0.000171,-0.000343,0.000603,5.33
-0.467758,0.000171,-0.000343,0.000603,2.5
0.177368,0.000171,-0.000343,0.000603,5.04
10.673067,0.000171,-0.000343,0.000603,7.96
-0.219633,0.000171,-0.000343,0.000603,12.08
1.542057,0.000171,-0.000343,0.000603,7.04
0.226993,0.000171,-0.000343,0.000603,2.5
1.417994,0.000171,-0.000343,0.000603,2.29
-0.29407,0.000171,-0.000343,0.000603,5.17
-0.269258,0.000171,-0.000343,0.000603,8.67
-0.318883,0.000171,-0.000343,0.000603,10.34
0.053305,0.000171,-0.000343,0.000603,8.63
-0.244445,0.000171,-0.000343,0.000603,5.58
5.263936,0.000171,-0.000343,0.000603,6.34
1.244306,0.000171,-0.000343,0.000603,4.21
-0.467758,0.000171,-0.000343,0.000603,4.71
0.078118,0.000171,-0.000343,0.000603,3.63
0.475118,0.000171,-0.000343,0.000603,8.92
-0.19482,0.000171,-0.000343,0.000603,14.42
-0.244445,0.000171,-0.000343,0.000603,9.71
1.591682,0.000171,-0.000343,0.000603,10.75
-0.418133,0.000171,-0.000343,0.000603,17
-0.467758,0.000171,-0.000343,0.000603,11.12
-0.467758,0.000171,-0.000343,0.000603,4.46
-0.19482,0.000171,-0.000343,0.000603,6.42
-0.467758,1.47435,1.226685,1.156842,3.71
-0.145195,1.388392,1.090096,0.787437,4.83
-0.467758,0.894133,0.930742,0.953669,2.88
1.393182,1.259455,1.090096,1.00908,1.46
0.946556,0.679238,1.272215,0.879788,1.63
-0.418133,0.786686,0.862447,0.602734,6.96
-0.467758,1.388392,1.272215,1.489307,6.79
-0.467758,1.538818,1.773043,1.895653,5.83
0.574368,0.980091,1.499864,0.695085,7.67
0.375868,0.657749,1.20392,1.452366,7.5
-0.418133,1.345413,0.816917,0.787437,7.58
-0.467758,1.431371,1.841338,2.098826,13.79
-0.418133,1.237965,1.499864,1.618599,14.83
0.028493,1.001581,0.930742,0.972139,10.08
-0.045945,1.259455,1.158391,1.064491,10.25
-0.318883,1.109028,1.181156,1.304604,6.17
-0.318883,0.958602,0.316089,-0.006785,4.75
-0.467758,1.345413,0.13397,-0.228428,1.38
-0.467758,1.775202,0.1795,-0.265369,5.46
-0.467758,2.033076,1.20392,0.972139,9.38
-0.467758,2.204992,1.613689,1.526248,7.17
-0.39332,1.990097,0.816917,0.32568,7.79
-0.120383,1.538818,1.408805,1.932594,13.21
-0.170008,0.872644,1.545394,1.803302,12.46
-0.467758,0.894133,0.498209,0.491912,9.42
-0.269258,0.786686,1.272215,1.526248,10.04
-0.467758,0.958602,1.38604,0.32568,5.46
0.425493,1.001581,1.272215,1.67401,11.21
0.053305,0.872644,1.044566,1.064491,10.71
-0.442946,0.249449,1.158391,1.064491,13.17
0.375868,0.378386,0.657563,0.805907,3.33
-0.467758,1.109028,0.361619,0.584264,5.41
0.872118,0.786686,-0.070914,-0.043726,5.41
-0.418133,1.087539,1.272215,1.618599,7.08
-0.467758,1.087539,0.498209,0.584264,10.63
-0.244445,1.109028,0.589268,0.639674,9.5
-0.343695,0.593281,0.475444,0.418031,3.17
-0.467758,1.237965,1.067331,1.249193,5.83
1.517244,0.915623,0.452679,0.32568,8.25
-0.170008,0.915623,0.452679,0.196388,12.79
-0.442946,1.388392,1.272215,1.433896,17.46
-0.39332,1.431371,0.1795,0.000603,8.58
3.402996,1.431371,1.636454,2.154237,6.54
0.896931,0.958602,1.499864,1.803302,9.67
0.177368,0.743707,0.771387,0.602734,2.88
-0.467758,1.431371,-0.093679,-0.413131,4.17
-0.467758,2.076055,0.543738,0.177918,8.87
-0.418133,1.431371,2.36493,2.265058,7
-0.467758,1.216476,1.408805,0.000603,3.08
-0.343695,1.753713,1.454334,0.842847,4.63
0.028493,0.464344,1.38604,1.156842,3.46
0.425493,0.700728,1.20392,1.156842,8.46
-0.467758,0.421365,1.272215,1.618599,6.58
-0.467758,0.528812,-0.321328,-0.413131,3.21
-0.467758,1.667755,0.13397,-0.32078,5.09
-0.467758,0.808175,0.247795,-0.30231,6.38
-0.467758,0.700728,1.29498,0.621204,9.17
-0.467758,0.808175,1.727513,0.639674,8.17
0.375868,1.237965,1.613689,0.787437,8.96
-0.120383,0.894133,1.841338,1.784831,10.25
-0.269258,1.04456,1.545394,0.898258,6.58
-0.467758,1.323923,1.499864,1.249193,6.13
0.524743,1.86116,1.818573,1.637069,7.62
-0.39332,1.388392,1.590924,1.526248,12.5
3.402996,1.130518,1.272215,0.972139,14.37
-0.39332,1.259455,1.727513,1.895653,14.67
-0.467758,1.839671,1.568159,1.230723,15.67
-0.467758,1.216476,1.704748,1.230723,16.38
-0.467758,1.130518,1.38604,1.156842,6.75
-0.467758,0.958602,0.13397,-0.228428,3.83
-0.467758,1.88265,1.317745,0.695085,7.96
-0.170008,1.689244,1.704748,1.212253,11.96
1.96387,1.152007,1.522629,0.787437,3.96
0.847306,1.02307,1.590924,1.175312,13.04
-0.467758,0.786686,1.112861,0.99061,15.41
0.822493,1.216476,1.044566,0.233328,18.21
-0.467758,0.571791,1.021801,0.972139,16.29
-0.442946,0.657749,-0.366858,-0.413131,6.13
-0.467758,0.851154,1.067331,1.526248,2.04
-0.442946,0.937112,0.13397,-0.006785,1.71
-0.467758,1.001581,0.156735,0.32568,1.21
-0.467758,1.323923,0.08844,-0.394661,1.71
-0.467758,0.743707,0.316089,-0.228428,1.83
-0.467758,0.679238,-0.412388,-0.874888,2.71
-0.467758,0.442854,1.38604,0.510382,3.63
-0.467758,1.130518,-0.457917,0.000603,2.33
-0.467758,0.442854,0.862447,0.000603,3.88
-0.467758,0.700728,0.953507,0.000603,1.87
-0.467758,0.593281,1.226685,0.000603,4.79
-0.170008,0.700728,0.976271,0.000603,3.88
-0.29407,0.249449,1.363275,0.000603,0.42
3.626309,0.528812,1.363275,0.972139,2.33
-0.244445,0.270938,0.612033,0.418031,4.25
1.566869,0.356896,0.247795,-0.136077,4.33
2.782683,-0.567152,0.589268,0.011685,21.29
-0.418133,-0.352257,0.361619,0.140977,17.79
3.229309,0.20647,0.475444,0.32568,7.58
0.574368,0.786686,1.135626,0.639674,9.71
1.988682,0.20647,0.13397,-0.597834,2
-0.467758,0.270938,-0.139209,-0.782537,4.42
0.326243,0.013064,-0.184739,-0.98571,3.79
-0.09557,0.034554,0.498209,0.565793,2.83
-0.343695,0.528812,0.22503,-0.801007,7.12
5.214311,0.142001,0.407149,-0.413131,13.17
0.326243,0.142001,0.316089,0.030155,4.75
-0.418133,0.442854,-0.275798,0.565793,2.83
-0.467758,-0.115873,0.452679,-0.542423,5.79
1.269119,-0.115873,-0.913215,-1.724521,5.63
6.157187,0.120512,-0.412388,-0.394661,11.96
1.939057,-0.008425,0.338854,0.030155,10.13
-0.39332,-0.137362,0.703093,-0.062196,5.88
-0.467758,0.034554,0.361619,-0.413131,8.5
-0.467758,-0.072894,0.475444,-0.597834,9.67
-0.244445,-1.0829,-0.822156,-0.782537,5.91
-0.467758,-0.610131,-1.163629,-1.890753,8.12
-0.467758,-0.459704,-1.118099,-0.856418,7.62
-0.467758,-0.287789,-0.685566,-0.431601,6
-0.39332,-0.524173,-0.98151,-0.837947,11.08
-0.467758,-0.825026,-0.548977,-1.170412,14.79
-0.467758,-0.760557,-0.298563,-0.874888,7.75
-0.467758,-0.588641,-0.412388,0.000603,5.88
-0.467758,-0.588641,-0.662801,-1.68758,5.46
-0.442946,-0.610131,-0.412388,0.085566,9.92
0.078118,-0.975452,-0.867686,-1.428996,18.58
-0.318883,-1.104389,-0.548977,-0.690185,13.79
-0.170008,-1.190347,-1.573397,-1.983104,5.17
0.251805,-1.018431,-1.368513,-1.207353,5.63
1.318744,-0.889494,-1.118099,0.000603,17.67
-0.145195,-0.889494,-0.093679,-0.32078,19.87
-0.467758,-0.717578,0.1795,-0.413131,6.17
-0.467758,-0.803536,-0.731096,-0.782537,7.38
-0.467758,-0.868005,-1.300219,-2.112396,8.71
0.127743,-0.932473,-1.186394,-2.038515,6.75
-0.467758,-0.438215,-1.436808,-2.297099,7.96
-0.39332,-0.330767,0.566503,-0.043726,11.17
0.127743,-0.201831,0.907977,0.233328,11.42
-0.442946,-0.416725,-0.662801,-1.428996,12.12
0.648806,-0.459704,-0.207503,0.32568,23.09
-0.39332,-1.383752,-0.366858,0.048626,21.87
-0.467758,-1.168858,-0.913215,-1.502877,13.92
0.053305,-1.233326,-0.776626,-1.632169,8.42
-0.467758,-1.018431,-0.822156,-1.779931,2.92
-0.145195,-1.46971,-1.960401,0.000603,3.54
-0.219633,-1.620137,-1.914871,0.000603,6.71
-0.467758,-1.405242,-1.414043,-1.428996,8.17
-0.145195,-1.706095,-1.869341,-2.648034,5.33
-0.442946,-1.319284,-1.778282,-2.260159,7.96
-0.318883,-0.717578,-1.186394,-1.02265,12.12
-0.442946,-0.588641,-0.184739,-1.059591,14.79
0.127743,-0.760557,-0.89045,-0.690185,16.75
-0.467758,-1.039921,-1.049805,-1.428996,15.37
0.698431,-0.910984,-1.300219,-1.761461,19.38
0.375868,-0.825026,-0.799391,-1.170412,21.75
0.698431,-1.039921,-0.753861,-1.133472,30.37
-0.467758,-1.362263,-0.731096,-1.02265,28.16
-0.467758,-1.512689,-1.391278,-1.798402,14.5
-0.467758,-0.739068,-1.709987,-2.260159,11.75
-0.418133,-0.395236,-1.049805,-1.872283,14.96
-0.467758,-1.039921,-0.662801,-1.521348,12.21
0.251805,-0.395236,-1.186394,-1.964634,15.09
-0.442946,-1.168858,-1.004275,-0.33925,25.12
5.115061,-0.610131,-0.89045,-1.336645,23.75
-0.418133,-0.717578,-0.298563,-0.431601,14.58
0.698431,-0.932473,-1.345748,-1.927694,11.21
3.824809,-1.276305,-1.231924,-0.616304,20.04
0.177368,-1.663116,-0.366858,-0.431601,13.33
1.442807,-0.459704,-1.345748,-1.983104,9.87
0.028493,-0.201831,-1.095335,0.000603,11.29
-0.467758,-0.760557,-0.958745,-1.761461,14.25
-0.120383,-0.180341,-0.89045,-0.265369,26
-0.39332,-0.588641,0.1795,-0.505483,18.5
-0.244445,-0.395236,0.1795,-0.099137,23.04
-0.467758,-0.760557,-0.958745,-1.761461,12.58
-0.442946,-0.63162,-0.913215,-1.373585,17.16
-0.39332,-0.567152,-0.070914,-0.209958,17.37
1.988682,-0.825026,0.520973,0.067096,16.88
-0.467758,-1.039921,-0.594507,-0.616304,10.67
-0.442946,-0.803536,-1.937636,-2.703445,4.96
0.946556,-0.588641,-1.869341,-1.096531,10.41
-0.467758,-0.932473,-0.480682,-1.04112,9.67
-0.170008,-0.180341,-0.548977,-0.782537,9.62
0.351055,-0.502683,0.407149,-0.228428,16.5
0.425493,-0.846515,-0.867686,-1.539818,5.25
-0.467758,-1.448221,-0.548977,-1.151942,13.5
-0.467758,-1.620137,-1.004275,-1.484407,11.38
-0.467758,-1.92099,-1.914871,0.000603,8.29
-0.467758,-2.264821,-1.914871,0.000603,5.66
-0.467758,-1.8995,-1.277454,-0.468542,5.63
-0.418133,-1.8995,-1.231924,-0.782537,6.87
-0.467758,-1.448221,-1.778282,-1.059591,10.63
-0.368508,-1.577158,-0.867686,-0.690185,8.63
-0.318883,-1.963969,-1.186394,0.000603,6.34
-0.145195,-2.028437,-1.914871,-1.576758,7.33
-0.467758,-1.254815,-1.937636,-0.874888,11
-0.467758,-0.932473,-0.571742,0.000603,9.59
-0.467758,-0.953963,-0.025384,-0.025255,9.54
-0.467758,-1.254815,-0.685566,-0.616304,9.96
-0.467758,-1.211837,-0.526212,0.233328,6.21
-0.467758,-0.63162,-0.913215,-0.837947,3.92
-0.219633,-1.039921,-0.275798,-0.727126,7.75
-0.467758,-0.459704,-0.093679,0.418031,14.79
0.524743,-0.545662,-1.641692,-1.761461,9
0.351055,-0.717578,-1.573397,0.000603,13.67
0.152555,-0.846515,0.13397,-0.173018,10.21
-0.467758,-1.211837,-0.389623,-0.265369,13.54
0.748056,-1.104389,-1.07257,-1.299704,13.29
-0.318883,-1.06141,-1.118099,-0.948769,10.08
1.145056,-0.975452,-0.321328,0.000603,6.71
0.00368,-0.782047,0.020146,0.048626,11.79
1.045806,-0.180341,-1.664457,-1.890753,7.75
-0.467758,0.013064,-1.459573,0.000603,12.38
-0.39332,-0.287789,0.361619,-0.209958,9.25
-0.467758,-0.072894,0.384384,-0.228428,13.13
-0.467758,-0.287789,0.475444,-0.32078,12.92
-0.29407,-0.481194,0.1795,0.140977,16.17
-0.467758,-0.201831,0.156735,0.32568,14.67
-0.368508,-0.094383,1.044566,1.341545,16.88
-0.418133,-0.395236,0.475444,0.436501,20.12
-0.467758,-0.65311,-0.662801,-0.690185,10
-0.467758,-0.910984,-1.209159,-1.576758,9.96
-0.09557,-0.782047,-0.298563,-0.117607,10.41
-0.467758,-0.760557,-0.344093,-0.32078,7.96
-0.442946,-1.233326,-1.709987,-2.001575,6.25
-0.467758,-1.06141,-1.687222,-0.690185,5.66
-0.467758,-1.254815,-0.640037,-0.228428,4.5
-0.467758,-1.297794,-0.548977,-0.671715,9.38
-0.467758,-1.362263,-1.368513,-1.576758,11
-0.467758,-1.276305,-0.435152,-0.727126,12.54
-0.070758,-1.4912,-0.98151,-0.616304,14.62
2.36087,-0.975452,-1.004275,-0.690185,26.54
0.524743,-1.405242,-0.321328,-0.874888,7.17
-0.442946,-1.039921,-1.801046,-2.020045,4.54
0.822493,-0.975452,-1.914871,-2.241688,10.5
-0.29407,-1.104389,-0.457917,-0.394661,19.08
1.020994,-1.405242,-0.640037,-0.468542,14.83
-0.467758,-0.846515,-0.753861,-0.579364,16.17
7.571501,-1.340773,-0.457917,-0.394661,11.34
-0.467758,-1.233326,-1.322984,-0.690185,16.33
0.00368,-0.803536,-0.913215,-0.874888,15.09
-0.418133,-0.352257,0.08844,-0.080666,12.04
0.20218,-0.588641,-0.389623,-0.597834,13.75
3.874434,-0.373746,-0.480682,-0.856418,22.08
0.20218,-1.125879,-0.548977,-0.32078,23.04
-0.343695,-0.717578,-0.958745,-0.616304,20.88
-0.467758,-0.481194,-0.321328,-0.32078,21.92
-0.467758,-0.416725,0.020146,0.196388,18.71
-0.418133,-0.029915,0.338854,0.233328,14.71
-0.467758,0.013064,-0.093679,-0.246899,15.46
-0.467758,-0.330767,0.407149,0.233328,19.17
-0.418133,-0.115873,0.634798,0.972139,16.75
0.971369,-0.502683,-0.412388,-0.727126,9.25
2.36087,-1.4912,-0.435152,-0.283839,13.5
-0.19482,-0.889494,-0.89045,-0.228428,22.83
-0.09557,-1.405242,-1.049805,-0.690185,26.54
-0.467758,0.000171,-0.958745,-0.911829,11.92
-0.343695,-0.696089,-1.254689,-1.613699,16.71
-0.269258,0.120512,-0.344093,0.418031,22.29
-0.467758,-0.739068,-0.503447,-0.690185,17.92
-0.442946,-0.416725,-0.708331,-0.837947,14.71
-0.368508,-0.373746,0.111205,0.085566,25.25
-0.418133,-0.416725,0.111205,0.048626,17.08
-0.467758,-0.201831,0.065675,-0.228428,19.95
-0.467758,-0.309278,-0.321328,-0.597834,17.21
-0.467758,0.786686,0.202265,0.085566,20.38
-0.368508,-0.287789,0.202265,0.233328,17.04
-0.418133,-0.63162,-0.685566,-0.782537,15.04
-0.467758,-0.352257,-0.457917,-0.708656,16.29
-0.219633,-0.115873,-0.480682,0.36262,17.12
0.078118,-0.696089,-1.140864,-1.170412,20.38
-0.269258,-0.996942,-1.118099,-0.893358,19.62
-0.442946,-1.168858,-1.209159,-0.727126,18.16
-0.170008,-1.018431,-1.459573,-1.207353,15.09
-0.09557,-0.825026,-1.687222,-1.576758,11.5
-0.467758,-1.233326,-1.505103,-1.613699,6.96
2.757871,-0.545662,-1.914871,-1.890753,11.87
-0.343695,-0.24481,-0.662801,0.000603,15.09
-0.467758,-0.352257,-0.184739,-0.099137,13.54
-0.467758,-0.309278,0.361619,0.399561,15.83
-0.467758,-0.094383,0.475444,0.528853,19.67
-0.39332,-0.180341,-0.480682,-0.671715,18.54
-0.467758,-0.287789,-0.275798,0.251799,15.92
0.351055,-0.803536,-0.457917,-0.597834,15.16
-0.467758,-0.739068,-0.435152,0.418031,18.05
-0.467758,-0.975452,-0.070914,0.177918,17.12
-0.418133,-0.65311,-0.116444,0.067096,11.83
-0.467758,-0.588641,-0.253033,0.270269,7.79
-0.467758,-0.416725,-0.116444,-0.394661,8.71
-0.467758,-0.459704,-1.163629,-1.447466,4.54
-0.467758,0.270938,-1.02704,-1.410526,9.38
-0.467758,1.237965,0.111205,-0.413131,6.29
-0.467758,0.700728,0.680328,-0.228428,12.79
-0.467758,0.227959,-0.366858,-0.782537,7.08
0.177368,0.227959,0.1795,0.565793,17.71
-0.09557,-0.330767,-0.184739,-0.32078,18.12
-0.09557,-0.545662,-0.913215,-0.874888,12.33
0.326243,0.270938,-1.118099,-1.151942,10.88
-0.09557,0.313917,-0.321328,-0.099137,7.5
0.00368,0.464344,0.22503,0.879788,10.71
-0.467758,0.013064,-0.776626,-0.874888,6.83
-0.120383,0.142001,0.475444,0.658145,9.38
-0.467758,0.163491,-0.253033,-0.764066,7.38
-0.467758,1.646265,-0.048149,-0.413131,6.46
-0.467758,1.88265,0.748622,0.048626,5.58
-0.39332,0.550302,-0.139209,-0.413131,13.13
-0.120383,-0.309278,-1.02704,-0.782537,13.83
-0.368508,-0.739068,-1.436808,-1.207353,8.75
2.435308,-0.846515,-1.914871,-2.37098,16.46
1.839807,-0.395236,-0.662801,-0.98571,17.58
-0.318883,0.077533,0.020146,-0.099137,15.29
0.00368,-0.072894,0.407149,-0.043726,9.21
0.10293,-0.158852,-0.799391,-1.281234,9.29
0.524743,0.270938,0.589268,0.565793,10.71
0.425493,0.249449,0.452679,0.34415,6.46
-0.318883,-0.330767,0.452679,0.787437,2.29
1.442807,-0.674599,-0.139209,-0.523953,9.5
3.353371,-0.416725,0.04291,0.122507,12.71
1.318744,-0.953963,0.361619,0.861318,12.67
0.723243,-0.760557,0.316089,0.861318,9.83
2.509745,-1.362263,0.020146,0.418031,15.09
0.053305,-0.996942,-0.207503,0.32568,7.79
-0.467758,-0.545662,0.020146,0.436501,8.5
0.450305,-0.094383,-1.095335,-1.078061,9.5
0.177368,0.356896,0.293324,0.547323,15.09
-0.219633,0.20647,0.1795,0.214858,18.58
0.623993,-0.115873,0.498209,-0.062196,14.62
0.499931,-0.094383,0.22503,-0.117607,16.83
0.797681,0.507323,0.247795,0.140977,11.34
0.549556,0.249449,0.452679,0.436501,12.79
0.30143,0.142001,0.270559,0.251799,8.83
-0.120383,0.485833,0.156735,-0.579364,9
0.251805,-0.094383,-0.344093,-0.893358,3.63
0.326243,0.120512,0.202265,0.159447,4.25
0.00368,-0.201831,-0.207503,-0.782537,6.29
-0.467758,0.485833,0.589268,0.602734,2.83
-0.467758,1.087539,-0.139209,-0.505483,4.79
-0.467758,0.829665,0.13397,-0.32078,3.88
-0.467758,0.872644,1.135626,1.00908,5.09
-0.467758,1.388392,1.499864,1.230723,10
-0.467758,1.302434,1.454334,1.747891,8.75
-0.070758,1.237965,0.407149,-0.136077,10.88
-0.368508,1.753713,1.408805,1.489307,16.38
0.10293,0.571791,0.338854,0.159447,8.67
-0.467758,0.636259,1.090096,0.000603,6.13
-0.467758,0.786686,-0.139209,-0.782537,8.17
-0.467758,1.001581,1.158391,1.119902,3.92
-0.467758,1.04456,0.04291,-0.487012,5
-0.467758,0.872644,1.454334,0.000603,4.96
-0.467758,1.194986,-0.048149,-0.505483,2.75
-0.467758,1.667755,0.452679,-0.413131,4.67
-0.467758,1.538818,0.589268,-0.246899,1.79
-0.467758,1.624776,1.431569,0.953669,2.46
-0.467758,1.667755,0.885212,-0.006785,3.04
-0.467758,1.689244,0.634798,-0.062196,2.79
-0.39332,0.872644,1.135626,0.270269,8.63
-0.29407,1.04456,1.590924,1.526248,15.16
-0.29407,0.958602,0.680328,0.418031,11.34
0.351055,1.560308,1.090096,1.156842,8.33
0.152555,0.356896,-0.594507,-0.98571,6.08
-0.467758,1.388392,1.090096,1.119902,7.92
-0.467758,0.743707,0.452679,-0.505483,6.21
-0.467758,1.109028,0.680328,0.307209,3.54
-0.467758,1.216476,1.067331,0.787437,5.37
-0.467758,2.247971,1.727513,0.935199,14.42
-0.467758,1.001581,1.932397,1.156842,12.17
-0.467758,1.001581,-0.093679,-1.059591,6.5
-0.145195,1.560308,1.272215,0.972139,6
0.251805,0.937112,0.725858,0.473442,11.58
0.251805,0.808175,0.771387,0.565793,13.29
-0.467758,1.388392,1.181156,0.99061,4.96
-0.467758,1.45286,0.907977,0.159447,5.83
-0.418133,1.47435,1.886867,1.69248,8.46
-0.39332,1.646265,1.750278,1.212253,9.25
-0.467758,0.937112,0.885212,0.454972,12.58
-0.467758,1.775202,0.885212,0.233328,10
-0.418133,1.216476,1.545394,1.119902,8.25
-0.343695,1.968608,1.773043,1.729421,4.25
-0.467758,1.86116,1.317745,0.32568,3.46
1.914245,1.560308,1.773043,1.04602,5.5
3.427809,1.753713,1.773043,1.563188,5
0.127743,1.388392,1.34051,1.082961,5.5
-0.418133,1.646265,1.955162,1.618599,7.04
0.772868,1.431371,1.841338,1.064491,4.71
0.896931,1.603286,1.795808,1.230723,7.12
-0.368508,1.431371,1.317745,0.676615,6.63
-0.39332,0.894133,0.475444,-0.33925,6.25
-0.467758,1.001581,1.158391,-0.043726,4.04
-0.467758,1.087539,1.226685,0.233328,3.21
-0.467758,1.753713,1.181156,0.713555,3.54
-0.418133,0.958602,1.681983,0.824377,11.29
-0.442946,1.345413,0.498209,-0.468542,7.12
-0.343695,2.076055,1.955162,2.024945,10.71
-0.467758,1.066049,1.38604,1.304604,6.25
0.574368,0.958602,0.930742,0.104036,7.58
-0.145195,1.968608,1.477099,1.064491,8.08
-0.145195,1.581797,1.613689,1.895653,8.12
0.127743,1.109028,1.613689,1.082961,3.83
-0.467758,1.259455,1.044566,0.898258,7.62
0.549556,0.872644,0.452679,-0.523953,5.5
-0.170008,0.786686,0.907977,0.307209,11.46
0.053305,0.442854,0.13397,-0.246899,11.71
-0.467758,0.937112,-0.457917,-1.336645,6.71
2.26162,1.753713,0.839682,-0.228428,6.42
0.971369,1.152007,1.499864,1.360015,11.63
-0.368508,1.109028,1.681983,1.082961,7.38
-0.467758,1.431371,1.590924,0.251799,4.5
0.40068,1.280944,1.613689,1.433896,4.88
0.574368,0.915623,1.408805,0.879788,11.5
-0.467758,0.571791,0.976271,0.879788,15.71
1.939057,0.743707,0.520973,0.048626,9.21
-0.442946,0.786686,1.477099,1.378485,15.5
0.40068,1.130518,0.999036,0.510382,11.54
0.053305,0.829665,0.930742,0.048626,10.96
2.236808,1.001581,0.999036,-0.32078,8.75
4.842123,1.152007,1.454334,0.695085,9.83
-0.467758,0.786686,1.272215,1.175312,4.33
-0.467758,0.872644,0.020146,-0.283839,3.37
-0.467758,1.216476,0.13397,-0.283839,5.17
-0.467758,1.302434,1.067331,0.454972,3.54
-0.467758,1.732223,0.816917,0.491912,3.92
-0.467758,1.560308,1.158391,0.32568,2.83
-0.467758,1.732223,1.818573,1.304604,3.79
0.351055,1.216476,2.068987,1.341545,4.54
-0.219633,1.04456,1.727513,1.156842,4.71
-0.467758,1.259455,1.454334,0.528853,5.71
-0.467758,1.216476,1.34051,0.621204,10.54
0.450305,1.04456,1.044566,0.233328,12.96
0.10293,0.034554,1.24945,1.249193,3.96
-0.318883,1.173497,0.475444,-0.394661,8.87
0.177368,1.001581,1.044566,0.454972,15
0.10293,0.679238,1.135626,0.510382,19.67
0.028493,0.679238,0.862447,0.32568,14.54
0.053305,0.399875,1.044566,0.528853,22.34
-0.442946,0.399875,0.520973,0.140977,12.75
-0.467758,0.829665,0.612033,0.067096,5.41
-0.467758,0.571791,-0.048149,-0.930299,4.54
1.542057,1.109028,-0.048149,-0.837947,5.79
1.442807,0.808175,1.408805,1.064491,3.5
4.494748,0.872644,1.38604,1.637069,9.46
-0.467758,0.829665,1.158391,1.156842,8.58
-0.467758,0.679238,0.361619,-0.32078,3.67
-0.467758,0.894133,0.020146,-0.690185,1.83
-0.467758,1.259455,-0.048149,-0.708656,2.96
0.896931,0.657749,-0.366858,-0.727126,4.25
3.651122,0.356896,1.272215,0.418031,9.62
0.152555,0.528812,0.316089,-0.228428,10.08
-0.09557,0.249449,0.634798,0.196388,11.46
-0.170008,0.657749,0.771387,0.418031,9.33
-0.467758,0.571791,-0.184739,-0.801007,7.83
-0.19482,0.18498,0.816917,0.750496,4.92
-0.244445,1.001581,1.112861,0.787437,10.08
-0.269258,0.808175,1.363275,0.418031,11
1.169869,1.109028,1.522629,0.824377,11.75
-0.19482,1.001581,1.636454,0.787437,9.54
-0.145195,1.109028,1.499864,0.695085,9.33
-0.467758,1.066049,1.727513,0.418031,11.21
0.351055,0.571791,1.545394,0.34415,7.21
-0.467758,0.593281,1.044566,0.32568,17.83
0.375868,0.657749,1.24945,0.639674,15.34
-0.219633,0.18498,0.247795,-0.099137,15.92
0.053305,0.507323,0.589268,0.32568,18
-0.467758,0.142001,0.247795,-0.136077,15.09
0.450305,0.249449,-0.184739,-1.151942,6.83
3.477434,0.915623,0.634798,0.787437,13.46
-0.343695,0.872644,1.317745,0.713555,15.5
-0.045945,0.894133,1.044566,0.307209,11.38
0.30143,0.851154,1.38604,1.784831,14.58
-0.19482,0.077533,0.589268,0.011685,4.42
-0.19482,-0.24481,0.612033,-0.413131,10
-0.39332,0.442854,-0.207503,-1.336645,8.38
-0.39332,0.099022,0.08844,0.270269,15.67
-0.39332,0.270938,0.475444,0.658145,19.33
-0.19482,0.120512,0.520973,0.030155,13.25
6.355687,-0.803536,-0.571742,-1.336645,9.42
-0.244445,-0.65311,-0.389623,-0.801007,16.21
0.177368,0.120512,-1.322984,-1.890753,10.04
-0.170008,0.335407,-0.480682,-0.413131,14.29
-0.467758,0.249449,0.907977,-0.006785,14.42
-0.467758,-0.22332,-0.002619,-0.782537,7.38
